# X0,X1,X2,Y0,Y1,Y2,Z0,Z1,Z2
4.491353790362235365e+00,4.109958269595250790e+00,4.598158399708157873e+00,2.369663602691636939e+01,2.226441534201230965e+01,2.066844078545974739e+01,-7.682258884901095541e+00,-7.494216960055831045e+00,-6.790195964895565872e+00
4.109958269595250790e+00,4.598158399708157873e+00,4.949766154916833472e+00,2.226441534201230965e+01,2.066844078545974739e+01,2.223137499404261419e+01,-7.494216960055831045e+00,-6.790195964895565872e+00,-7.456911128455489646e+00
4.598158399708157873e+00,4.949766154916833472e+00,4.149858414493071024e+00,2.066844078545974739e+01,2.223137499404261419e+01,2.256178295505050713e+01,-6.790195964895565872e+00,-7.456911128455489646e+00,-8.077044551997365929e+00
4.949766154916833472e+00,4.149858414493071024e+00,4.854296165810213282e+00,2.223137499404261419e+01,2.256178295505050713e+01,2.432320290775394867e+01,-7.456911128455489646e+00,-8.077044551997365929e+00,-6.912359892875880263e+00
4.149858414493071024e+00,4.854296165810213282e+00,4.424644768180137966e+00,2.256178295505050713e+01,2.432320290775394867e+01,2.253729157845882725e+01,-8.077044551997365929e+00,-6.912359892875880263e+00,-7.883477478042599351e+00
4.854296165810213282e+00,4.424644768180137966e+00,4.813137805702139005e+00,2.432320290775394867e+01,2.253729157845882725e+01,2.333416669200336457e+01,-6.912359892875880263e+00,-7.883477478042599351e+00,-7.281760585109473993e+00
4.424644768180137966e+00,4.813137805702139005e+00,4.520626988843954308e+00,2.253729157845882725e+01,2.333416669200336457e+01,2.195564994616582410e+01,-7.883477478042599351e+00,-7.281760585109473993e+00,-7.968361649458389984e+00
4.813137805702139005e+00,4.520626988843954308e+00,4.845773408586165232e+00,2.333416669200336457e+01,2.195564994616582410e+01,2.424396274885042502e+01,-7.281760585109473993e+00,-7.968361649458389984e+00,-7.454419453114690342e+00
4.520626988843954308e+00,4.845773408586165232e+00,4.054318316969339087e+00,2.195564994616582410e+01,2.424396274885042502e+01,2.231859542315857325e+01,-7.968361649458389984e+00,-7.454419453114690342e+00,-7.876756386452377079e+00
4.845773408586165232e+00,4.054318316969339087e+00,4.345433726026825205e+00,2.424396274885042502e+01,2.231859542315857325e+01,2.238885391321616325e+01,-7.454419453114690342e+00,-7.876756386452377079e+00,-6.783814346695360875e+00
4.054318316969339087e+00,4.345433726026825205e+00,4.533479650200327171e+00,2.231859542315857325e+01,2.238885391321616325e+01,2.174503442188016678e+01,-7.876756386452377079e+00,-6.783814346695360875e+00,-7.081424285119738649e+00
4.345433726026825205e+00,4.533479650200327171e+00,4.349441582903274650e+00,2.238885391321616325e+01,2.174503442188016678e+01,2.133991758050369114e+01,-6.783814346695360875e+00,-7.081424285119738649e+00,-7.360424870285269705e+00
4.533479650200327171e+00,4.349441582903274650e+00,4.534686691943777603e+00,2.174503442188016678e+01,2.133991758050369114e+01,2.098653392627132774e+01,-7.081424285119738649e+00,-7.360424870285269705e+00,-7.116593244181212974e+00
4.349441582903274650e+00,4.534686691943777603e+00,4.610571316973209655e+00,2.133991758050369114e+01,2.098653392627132774e+01,2.129998956220240558e+01,-7.360424870285269705e+00,-7.116593244181212974e+00,-7.355212011511358838e+00
4.534686691943777603e+00,4.610571316973209655e+00,4.960716771608209896e+00,2.098653392627132774e+01,2.129998956220240558e+01,2.155914885025680050e+01,-7.116593244181212974e+00,-7.355212011511358838e+00,-7.505206732693187277e+00
4.610571316973209655e+00,4.960716771608209896e+00,4.313780468860577422e+00,2.129998956220240558e+01,2.155914885025680050e+01,2.275893785453515861e+01,-7.355212011511358838e+00,-7.505206732693187277e+00,-8.150944253966150299e+00
4.960716771608209896e+00,4.313780468860577422e+00,4.036953560259760820e+00,2.155914885025680050e+01,2.275893785453515861e+01,2.527354920367758950e+01,-7.505206732693187277e+00,-8.150944253966150299e+00,-7.229070822539056529e+00
4.313780468860577422e+00,4.036953560259760820e+00,4.013273642342093162e+00,2.275893785453515861e+01,2.527354920367758950e+01,2.011122164475104412e+01,-8.150944253966150299e+00,-7.229070822539056529e+00,-6.649321592659431346e+00
4.036953560259760820e+00,4.013273642342093162e+00,4.663470953639674121e+00,2.527354920367758950e+01,2.011122164475104412e+01,2.164457217984562121e+01,-7.229070822539056529e+00,-6.649321592659431346e+00,-6.501997732088139692e+00
4.013273642342093162e+00,4.663470953639674121e+00,4.992635721439359742e+00,2.011122164475104412e+01,2.164457217984562121e+01,2.403546946182320809e+01,-6.649321592659431346e+00,-6.501997732088139692e+00,-7.523553651202359305e+00
4.663470953639674121e+00,4.992635721439359742e+00,4.489889540334612406e+00,2.164457217984562121e+01,2.403546946182320809e+01,2.291120304502879890e+01,-6.501997732088139692e+00,-7.523553651202359305e+00,-8.164482810648932443e+00
4.992635721439359742e+00,4.489889540334612406e+00,4.064371886412622814e+00,2.403546946182320809e+01,2.291120304502879890e+01,2.576561271454815838e+01,-7.523553651202359305e+00,-8.164482810648932443e+00,-7.440576668800036764e+00
4.489889540334612406e+00,4.064371886412622814e+00,4.064713557377165110e+00,2.291120304502879890e+01,2.576561271454815838e+01,2.039544979226979393e+01,-8.164482810648932443e+00,-7.440576668800036764e+00,-6.684830585475110887e+00
4.064371886412622814e+00,4.064713557377165110e+00,4.662351119103432140e+00,2.576561271454815838e+01,2.039544979226979393e+01,2.152308030080171974e+01,-7.440576668800036764e+00,-6.684830585475110887e+00,-6.535524751479790062e+00
4.064713557377165110e+00,4.662351119103432140e+00,4.848826994614270802e+00,2.039544979226979393e+01,2.152308030080171974e+01,2.384311276120866196e+01,-6.684830585475110887e+00,-6.535524751479790062e+00,-7.417851723975377176e+00
4.662351119103432140e+00,4.848826994614270802e+00,4.717225977176815022e+00,2.152308030080171974e+01,2.384311276120866196e+01,2.217832304478739047e+01,-6.535524751479790062e+00,-7.417851723975377176e+00,-7.960763627638434592e+00
4.848826994614270802e+00,4.717225977176815022e+00,4.438856732204651045e+00,2.384311276120866196e+01,2.217832304478739047e+01,2.460024418096255161e+01,-7.417851723975377176e+00,-7.960763627638434592e+00,-7.871964089347097016e+00
4.717225977176815022e+00,4.438856732204651045e+00,4.514399261618327941e+00,2.217832304478739047e+01,2.460024418096255161e+01,2.333505732668267996e+01,-7.960763627638434592e+00,-7.871964089347097016e+00,-7.339229250130610005e+00
4.438856732204651045e+00,4.514399261618327941e+00,4.193809198249296877e+00,2.460024418096255161e+01,2.333505732668267996e+01,2.141414522399855613e+01,-7.871964089347097016e+00,-7.339229250130610005e+00,-7.379851872325608575e+00
4.514399261618327941e+00,4.193809198249296877e+00,4.874190933057514385e+00,2.333505732668267996e+01,2.141414522399855613e+01,2.067639802914806424e+01,-7.339229250130610005e+00,-7.379851872325608575e+00,-6.928371253975500466e+00
4.193809198249296877e+00,4.874190933057514385e+00,4.143269693706342238e+00,2.141414522399855613e+01,2.067639802914806424e+01,2.250686998668883021e+01,-7.379851872325608575e+00,-6.928371253975500466e+00,-7.943422965118668522e+00
4.874190933057514385e+00,4.143269693706342238e+00,4.199493735029102837e+00,2.067639802914806424e+01,2.250686998668883021e+01,2.309272904841911256e+01,-6.928371253975500466e+00,-7.943422965118668522e+00,-6.870571601012448681e+00
4.143269693706342238e+00,4.199493735029102837e+00,4.685715633258193513e+00,2.250686998668883021e+01,2.309272904841911256e+01,2.101111364408514248e+01,-7.943422965118668522e+00,-6.870571601012448681e+00,-6.826910069259596980e+00
4.199493735029102837e+00,4.685715633258193513e+00,4.562606681274129272e+00,2.309272904841911256e+01,2.101111364408514248e+01,2.234708157805896178e+01,-6.870571601012448681e+00,-6.826910069259596980e+00,-7.607250537449186112e+00
4.685715633258193513e+00,4.562606681274129272e+00,4.051376293222896052e+00,2.101111364408514248e+01,2.234708157805896178e+01,2.223405043531092673e+01,-6.826910069259596980e+00,-7.607250537449186112e+00,-7.450989642191188089e+00
4.562606681274129272e+00,4.051376293222896052e+00,4.584357931168107747e+00,2.234708157805896178e+01,2.223405043531092673e+01,2.042526290749963991e+01,-7.607250537449186112e+00,-7.450989642191188089e+00,-6.698277055231833366e+00
4.051376293222896052e+00,4.584357931168107747e+00,4.543800366126106383e+00,2.223405043531092673e+01,2.042526290749963991e+01,2.265963458390455187e+01,-7.450989642191188089e+00,-6.698277055231833366e+00,-7.333809577066227270e+00
4.584357931168107747e+00,4.543800366126106383e+00,4.472620966240260287e+00,2.042526290749963991e+01,2.265963458390455187e+01,2.149947770947201775e+01,-6.698277055231833366e+00,-7.333809577066227270e+00,-7.511649150325163227e+00
4.543800366126106383e+00,4.472620966240260287e+00,4.098287637005597617e+00,2.265963458390455187e+01,2.149947770947201775e+01,2.164976598900135585e+01,-7.333809577066227270e+00,-7.511649150325163227e+00,-7.418848119901792160e+00
4.472620966240260287e+00,4.098287637005597617e+00,4.519304040403586242e+00,2.149947770947201775e+01,2.164976598900135585e+01,2.055866385987991407e+01,-7.511649150325163227e+00,-7.418848119901792160e+00,-6.719175305471914328e+00
4.098287637005597617e+00,4.519304040403586242e+00,4.608216956805444298e+00,2.164976598900135585e+01,2.055866385987991407e+01,2.260357362411131277e+01,-7.418848119901792160e+00,-6.719175305471914328e+00,-7.331481044455554930e+00
4.519304040403586242e+00,4.608216956805444298e+00,4.403459320861158766e+00,2.055866385987991407e+01,2.260357362411131277e+01,2.156132273288438128e+01,-6.719175305471914328e+00,-7.331481044455554930e+00,-7.583379091385196169e+00
4.608216956805444298e+00,4.403459320861158766e+00,4.528445809132513489e+00,2.260357362411131277e+01,2.156132273288438128e+01,2.178183307582716211e+01,-7.331481044455554930e+00,-7.583379091385196169e+00,-7.192417111063467594e+00
4.403459320861158766e+00,4.528445809132513489e+00,4.300101603833351049e+00,2.156132273288438128e+01,2.178183307582716211e+01,2.128342670228288469e+01,-7.583379091385196169e+00,-7.192417111063467594e+00,-7.390301329505341243e+00
4.528445809132513489e+00,4.300101603833351049e+00,4.998674236203376253e+00,2.178183307582716211e+01,2.128342670228288469e+01,2.095286281966340169e+01,-7.192417111063467594e+00,-7.390301329505341243e+00,-7.014775806816582637e+00
4.300101603833351049e+00,4.998674236203376253e+00,4.039718959924083919e+00,2.128342670228288469e+01,2.095286281966340169e+01,2.251242486787066355e+01,-7.390301329505341243e+00,-7.014775806816582637e+00,-8.070828223607602325e+00
4.998674236203376253e+00,4.039718959924083919e+00,4.271105294479597525e+00,2.095286281966340169e+01,2.251242486787066355e+01,2.388376419618145974e+01,-7.014775806816582637e+00,-8.070828223607602325e+00,-6.726126448997897356e+00
4.039718959924083919e+00,4.271105294479597525e+00,4.791446835303291962e+00,2.251242486787066355e+01,2.388376419618145974e+01,2.171220443619662532e+01,-8.070828223607602325e+00,-6.726126448997897356e+00,-6.922267159611277698e+00
4.271105294479597525e+00,4.791446835303291962e+00,4.173822156005202011e+00,2.388376419618145974e+01,2.171220443619662532e+01,2.230875308586446693e+01,-6.726126448997897356e+00,-6.922267159611277698e+00,-7.832079616652973364e+00
4.791446835303291962e+00,4.173822156005202011e+00,4.639526052952373192e+00,2.171220443619662532e+01,2.230875308586446693e+01,2.250173537559826187e+01,-6.922267159611277698e+00,-7.832079616652973364e+00,-6.968507467250256049e+00
4.173822156005202011e+00,4.639526052952373192e+00,4.815422934612611172e+00,2.230875308586446693e+01,2.250173537559826187e+01,2.182288328228443675e+01,-7.832079616652973364e+00,-6.968507467250256049e+00,-7.548829674088959329e+00
4.639526052952373192e+00,4.815422934612611172e+00,4.833693606392197140e+00,2.250173537559826187e+01,2.182288328228443675e+01,2.253726593106049947e+01,-6.968507467250256049e+00,-7.548829674088959329e+00,-7.965752921280147447e+00
4.815422934612611172e+00,4.833693606392197140e+00,4.629105504600881105e+00,2.182288328228443675e+01,2.253726593106049947e+01,2.490358727143322781e+01,-7.548829674088959329e+00,-7.965752921280147447e+00,-7.983459623153414952e+00
4.833693606392197140e+00,4.629105504600881105e+00,4.398287843384713902e+00,2.253726593106049947e+01,2.490358727143322781e+01,2.462561910694994438e+01,-7.965752921280147447e+00,-7.983459623153414952e+00,-7.661017993806634507e+00
4.629105504600881105e+00,4.398287843384713902e+00,4.051303458387014444e+00,2.490358727143322781e+01,2.462561910694994438e+01,2.209445976708027359e+01,-7.983459623153414952e+00,-7.661017993806634507e+00,-7.331177305100028185e+00
4.398287843384713902e+00,4.051303458387014444e+00,4.594971492913169087e+00,2.462561910694994438e+01,2.209445976708027359e+01,2.023770682228366624e+01,-7.661017993806634507e+00,-7.331177305100028185e+00,-6.651569168671003673e+00
4.051303458387014444e+00,4.594971492913169087e+00,4.724801277565128466e+00,2.209445976708027359e+01,2.023770682228366624e+01,2.295249843093482411e+01,-7.331177305100028185e+00,-6.651569168671003673e+00,-7.446698498775786490e+00
4.594971492913169087e+00,4.724801277565128466e+00,4.389909116880018836e+00,2.023770682228366624e+01,2.295249843093482411e+01,2.213417796243622604e+01,-6.651569168671003673e+00,-7.446698498775786490e+00,-7.716111029339292493e+00
4.724801277565128466e+00,4.389909116880018836e+00,4.094101561872381723e+00,2.295249843093482411e+01,2.213417796243622604e+01,2.234484707670297965e+01,-7.446698498775786490e+00,-7.716111029339292493e+00,-7.275864815463431334e+00
4.389909116880018836e+00,4.094101561872381723e+00,4.227035876179848550e+00,2.213417796243622604e+01,2.234484707670297965e+01,2.023841398905259581e+01,-7.716111029339292493e+00,-7.275864815463431334e+00,-6.720290072440231022e+00
4.094101561872381723e+00,4.227035876179848550e+00,4.075827466388187048e+00,2.234484707670297965e+01,2.023841398905259581e+01,2.173119856416158413e+01,-7.275864815463431334e+00,-6.720290072440231022e+00,-6.805497856334757678e+00
4.227035876179848550e+00,4.075827466388187048e+00,4.174924172044987003e+00,2.023841398905259581e+01,2.173119856416158413e+01,2.096583974665938754e+01,-6.720290072440231022e+00,-6.805497856334757678e+00,-6.568730550744096952e+00
4.075827466388187048e+00,4.174924172044987003e+00,4.243420441086636075e+00,2.173119856416158413e+01,2.096583974665938754e+01,2.244532817044385098e+01,-6.805497856334757678e+00,-6.568730550744096952e+00,-6.789729239142946682e+00
4.174924172044987003e+00,4.243420441086636075e+00,4.061329326458891664e+00,2.096583974665938754e+01,2.244532817044385098e+01,2.148246506235511077e+01,-6.568730550744096952e+00,-6.789729239142946682e+00,-6.852797182236133544e+00
4.243420441086636075e+00,4.061329326458891664e+00,4.850456062016816006e+00,2.244532817044385098e+01,2.148246506235511077e+01,2.073882603649359169e+01,-6.789729239142946682e+00,-6.852797182236133544e+00,-6.605871122376274940e+00
4.061329326458891664e+00,4.850456062016816006e+00,4.315883252763398126e+00,2.148246506235511077e+01,2.073882603649359169e+01,2.382871458550846455e+01,-6.852797182236133544e+00,-6.605871122376274940e+00,-7.849395086518313747e+00
4.850456062016816006e+00,4.315883252763398126e+00,4.649070157959776850e+00,2.073882603649359169e+01,2.382871458550846455e+01,2.288257768665827285e+01,-6.605871122376274940e+00,-7.849395086518313747e+00,-7.205977299185379437e+00
4.315883252763398126e+00,4.649070157959776850e+00,4.632454141079217713e+00,2.382871458550846455e+01,2.288257768665827285e+01,2.151879952350045855e+01,-7.849395086518313747e+00,-7.205977299185379437e+00,-7.533026809724984396e+00
4.649070157959776850e+00,4.632454141079217713e+00,4.535137609415070159e+00,2.288257768665827285e+01,2.151879952350045855e+01,2.210970092489140626e+01,-7.205977299185379437e+00,-7.533026809724984396e+00,-7.648985118029783870e+00
4.632454141079217713e+00,4.535137609415070159e+00,4.593719043195926943e+00,2.151879952350045855e+01,2.210970092489140626e+01,2.226919259987015920e+01,-7.533026809724984396e+00,-7.648985118029783870e+00,-7.451600508720974680e+00
4.535137609415070159e+00,4.593719043195926943e+00,4.104112786497745802e+00,2.210970092489140626e+01,2.226919259987015920e+01,2.176407399171471369e+01,-7.648985118029783870e+00,-7.451600508720974680e+00,-7.581904550604729565e+00
4.593719043195926943e+00,4.104112786497745802e+00,4.500957973740817408e+00,2.226919259987015920e+01,2.176407399171471369e+01,2.093065491551966062e+01,-7.451600508720974680e+00,-7.581904550604729565e+00,-6.795441547006451977e+00
4.104112786497745802e+00,4.500957973740817408e+00,4.930281727842894313e+00,2.176407399171471369e+01,2.093065491551966062e+01,2.197859639219954531e+01,-7.581904550604729565e+00,-6.795441547006451977e+00,-7.299776211976448437e+00
